Date/Time,Baseboard:PlantLoopHeatingDemand [J](Hourly),HeatingCoils:PlantLoopHeatingDemand [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 01/29  08:00:00,157876202.57095337,32542227.53896871,0.0,32542227.53896871,2798925.8235059385,1178696.488404158,157876202.57095337,23951008.165793024,192508345.8801732,0.0,0.0
 01/29  09:00:00,150968972.04314056,31219114.029720284,0.0,31219114.029720284,2761245.8220613063,1155002.6514363699,150968972.04314056,23889634.327380605,181192911.3411963,0.0,0.0
 01/29  10:00:00,141404991.2637113,26301216.506978597,0.0,26301216.506978597,2469353.15039959,1030982.0150131099,141404991.2637113,23473721.01929563,164147937.62065598,0.0,0.0
 01/29  11:00:00,127207289.97041668,17040628.75146348,0.0,17040628.75146348,1650902.8053369808,721387.9034852808,127207289.97041668,22345676.562705193,131447619.47311905,0.0,0.0
 01/29  12:00:00,110134382.42133301,11116078.799619153,0.0,11116078.799619153,1112923.8153598954,470776.9590327176,110134382.42133301,21557086.628275543,105453323.78830834,0.0,0.0
 01/29  13:00:00,94649644.80330777,7706871.692798218,0.0,7706871.692798218,797209.1464597362,326295.44115640677,94649644.80330777,21096890.441499073,88317280.54292153,0.0,0.0
 01/29  14:00:00,84340119.52902082,5884194.427396573,0.0,5884194.427396573,587025.8123515843,228043.5286751904,84340119.52902082,20788455.194909707,73226551.00177994,0.0,0.0
 01/29  15:00:00,78227196.40119633,5248974.388926396,0.0,5248974.388926396,520482.1906592733,203090.7831955973,78227196.40119633,20696958.8277378,73388838.72763546,0.0,0.0
 01/29  16:00:00,78356580.48041153,5313125.4814693285,0.0,5313125.4814693285,536399.0494599825,207514.12941434712,78356580.48041153,20717299.032757264,79524788.45409088,0.0,0.0
 01/29  17:00:00,87408088.26936983,6889023.220307092,0.0,6889023.220307092,732778.5112075328,281812.464896233,87408088.26936983,20987976.829986695,105581537.97674888,0.0,0.0
 01/29  18:00:00,110966609.86278081,11478134.542094119,0.0,11478134.542094119,1126564.3520782585,453669.18877753685,110966609.86278081,21553619.394738726,142525265.8433716,0.0,0.0
 01/29  19:00:00,134167563.52305208,18851550.906711865,0.0,18851550.906711865,1748248.0394554466,755073.5094798591,134167563.52305208,22476707.40281824,177294082.0601494,0.0,0.0
 01/29  20:00:00,146563584.7357242,25086121.555607826,0.0,25086121.555607826,2252866.5862422315,990350.6338995312,146563584.7357242,23216603.07402469,180961437.08297434,0.0,0.0
 01/29  21:00:00,154714186.04201928,31203277.366820145,0.0,31203277.366820145,2698174.675642676,1175936.4908916086,154714186.04201928,23847497.020417213,189236939.0165457,0.0,0.0
 01/29  22:00:00,160062711.09737623,36836547.07582722,0.0,36836547.07582722,3129412.019184061,1343022.378203583,160062711.09737623,24445820.251270574,199535624.84866324,0.0,0.0
 01/29  23:00:00,163996675.76845056,42892927.04412547,0.0,42892927.04412547,3570089.9943829174,1531725.421502191,163996675.76845056,25075201.26976804,208048739.76935837,0.0,0.0
 01/29  24:00:00,166651371.5271664,48186839.13814694,0.0,48186839.13814694,3909179.6810249,1677652.670948106,166651371.5271664,25560218.205855936,215202388.49510053,0.0,0.0
 01/30  01:00:00,167884354.05523387,53249144.2943463,0.0,53249144.2943463,4297784.414691922,1820943.954354294,167884354.05523387,26092114.22292915,221337507.54560345,0.0,0.0
 01/30  02:00:00,167984689.30085856,57543090.70396104,0.0,57543090.70396104,4608835.943397324,1925242.1869455697,167984689.30085856,26507463.984225824,224586567.1175283,0.0,0.0
 01/30  03:00:00,166409871.00764543,60976994.41994639,0.0,60976994.41994639,4919110.73191095,2025060.3912686643,166409871.00764543,26917556.977062542,226971449.26253957,0.0,0.0
 01/30  04:00:00,164674548.59912002,63882522.40358709,0.0,63882522.40358709,5158053.172676576,2102084.6305791005,164674548.59912002,27233523.65713861,227390521.99971855,0.0,0.0
 01/30  05:00:00,162357093.83709952,69219392.07174669,0.0,69219392.07174669,5506215.156294882,2218182.102641212,162357093.83709952,27697783.112819023,231030340.64081997,0.0,0.0
 01/30  06:00:00,160596168.76058912,73984096.21905762,0.0,73984096.21905762,5855712.074272982,2328598.513693024,160596168.76058912,28157696.44184894,232979889.00497597,0.0,0.0
 01/30  07:00:00,159492590.84184453,77251267.72325777,0.0,77251267.72325777,6065735.780912519,2396516.510087029,159492590.84184453,49235295.22411577,234868325.32738563,0.0,0.0
 01/30  08:00:00,153925233.42019993,13709649.154304218,0.0,13709649.154304218,1079977.6842071423,401693.9549439279,153925233.42019993,499154023.3485911,93736699.46774729,0.0,0.0
 01/30  09:00:00,405872897.5590937,236823225.46213335,111.09305958600956,236823225.46213335,18537681.166989192,8744818.687270347,405872897.5590937,527349761.5363737,679669421.2850349,0.0,325062.2852718129
 01/30  10:00:00,265252880.3753289,29744630.22452206,22396116.11985738,29744630.22452206,7661967.109676595,32258128.260413114,265252880.3753289,552316531.7099545,233503966.23028773,0.0,11455483.79241871
 01/30  11:00:00,223939379.06576014,9393667.172782632,73844029.10908169,9393667.172782632,9091569.580446059,53131048.824237086,223939379.06576014,577060218.3433038,181760451.0653405,0.0,32728062.450599335
 01/30  12:00:00,188444139.29233855,5409321.238723734,114445420.59076975,5409321.238723734,11150768.564914798,74077972.98233087,188444139.29233855,618471088.5924252,167275347.08449194,0.0,53610813.52693443
 01/30  13:00:00,167977783.17426077,3272454.0455190605,131163385.5689849,3272454.0455190605,12473888.475466527,81513988.05427434,167977783.17426077,627230223.5749205,152225708.0488595,0.0,60835869.57556
 01/30  14:00:00,160167494.8037617,1926125.362236207,146490524.3522382,1926125.362236207,13354499.225892311,88904182.7966508,160167494.8037617,635501029.0677227,139219782.3864559,0.0,68033694.84386724
 01/30  15:00:00,158431114.56735855,1577165.6103634436,198405220.54432517,1577165.6103634436,16524336.076308502,111355108.51213108,158431114.56735855,658726881.6609449,144360359.28821778,0.0,89780925.01816007
 01/30  16:00:00,169194473.01814586,1384460.922381083,235413304.7412014,1384460.922381083,17888485.756460134,117003758.38424294,169194473.01814586,640103950.5625452,159226871.45482728,0.0,95015060.43327327
 01/30  17:00:00,189685458.0503069,1261937.2135004536,196760989.2847658,1261937.2135004536,15213001.67023613,112655022.77073531,189685458.0503069,651484477.9693726,182185336.67687815,0.0,91008814.7595607
 01/30  18:00:00,234888195.17832544,1185064.5392776357,111839140.26805161,1185064.5392776357,10198467.529003158,73222480.60912661,234888195.17832544,581093299.8475696,229982895.74715656,0.0,52709002.43616621
 01/30  19:00:00,240963309.73664463,1117815.2941655014,79876850.83863595,1117815.2941655014,9111071.143058235,57950684.748692706,240963309.73664463,567129017.5738652,238392297.1873879,0.0,37549532.36600421
 01/30  20:00:00,42566841.837988086,1096225.5701981143,0.0,1096225.5701981143,93135.62819698933,58916.20747827973,42566841.837988086,367697813.74233276,50736245.63521531,0.0,0.0
 01/30  21:00:00,94992717.35483149,1190651.3901225657,0.0,1190651.3901225657,98047.6254080655,107576.50316010707,94992717.35483149,48163396.979706936,93061216.71611518,0.0,0.0
 01/30  22:00:00,96154645.0921569,1275877.023319279,0.0,1275877.023319279,102358.18738186132,109552.7776203315,96154645.0921569,29764936.70958191,95476843.0479209,0.0,0.0
 01/30  23:00:00,93990974.94707613,1343341.6814216757,0.0,1343341.6814216757,105683.25086776906,108300.31135615973,93990974.94707613,27372099.334129434,94632978.08131151,0.0,0.0
 01/30  24:00:00,89773795.77959791,1397827.82553808,0.0,1397827.82553808,108366.54476445922,105045.7684470417,89773795.77959791,22581708.13976863,91635922.92024831,0.0,0.0
 01/31  01:00:00,87143412.38353854,1443383.8681600532,0.0,1443383.8681600532,110604.03612302891,103139.24886477343,87143412.38353854,20187129.138870735,89520004.23616382,0.0,0.0
 01/31  02:00:00,86234902.75850695,1485739.4353857227,0.0,1485739.4353857227,112663.13093651267,102759.25138234251,86234902.75850695,20188808.236201786,88697110.36031324,0.0,0.0
 01/31  03:00:00,85503983.67850037,1526718.9388675322,0.0,1526718.9388675322,114644.42561146806,102522.98573644488,85503983.67850037,20190553.265230842,87987619.31877527,0.0,0.0
 01/31  04:00:00,91767350.67628834,1578755.524027151,0.0,1578755.524027151,117069.91333711281,108740.28420515794,91767350.67628834,20199196.051425204,92970842.15397753,0.0,0.0
 01/31  05:00:00,106330119.42715824,1652929.0744372348,0.0,1652929.0744372348,120419.1436224124,122702.32109413703,106330119.42715824,20216507.31859948,105279272.59530252,0.0,0.0
 01/31  06:00:00,117666753.47457927,1903352.8511049286,0.0,1903352.8511049286,159624.1210952868,141967.37595646654,117666753.47457927,20274977.350934684,121894794.22183713,0.0,0.0
 01/31  07:00:00,122621606.89777598,2170889.4986521383,0.0,2170889.4986521383,186868.30395085737,152716.96591476665,122621606.89777598,41112628.20298184,128869848.91637981,0.0,0.0
 01/31  08:00:00,121967954.22044161,1863602.2150719117,0.0,1863602.2150719117,129787.46922440214,138997.97326340026,121967954.22044161,497941137.1519279,117510894.08706419,0.0,0.0
 01/31  09:00:00,333605862.67794067,25155206.451922867,10408150.546942055,25155206.451922867,6724063.156036455,27397586.866187908,333605862.67794067,534188911.70433843,472033793.45406675,0.0,6358545.073469551
 01/31  10:00:00,226989649.74013278,3400969.63624954,107828410.53495203,3400969.63624954,10834527.66603243,69499050.87432945,226989649.74013278,592730014.8802265,174013127.87865692,0.0,48995103.291239105
 01/31  11:00:00,206617098.251249,1339869.3607463469,173741755.04327995,1339869.3607463469,14161239.215908848,101529564.92725867,206617098.251249,630528404.0817882,169344767.09718135,0.0,80355951.48759127
 01/31  12:00:00,188615177.62377462,1105866.1673464812,237252301.61314297,1105866.1673464812,17890584.847727478,116760273.50061801,188615177.62377462,667893205.393525,170867646.72958723,0.0,95015060.43327327
 01/31  13:00:00,176006788.36560762,876363.4855727972,249105421.91430777,876363.4855727972,19468914.90174478,116845641.38449997,176006788.36560762,669556903.3314242,165936617.20546338,0.0,95015060.43327327
 01/31  14:00:00,167970761.02545524,658844.0915211232,287115159.8423662,658844.0915211232,22946732.282558776,116987109.5336593,167970761.02545524,673176188.8613977,160604950.93303525,0.0,95015060.43327327
 01/31  15:00:00,165422552.85443756,508234.7665510685,383952098.53827614,508234.7665510685,29695649.39564046,120744116.02185318,165422552.85443756,681287202.4899989,159173364.68560517,0.0,98256429.90175723
 01/31  16:00:00,175881630.83757883,420190.0195886912,405048954.2400483,420190.0195886912,31027836.86122231,122850554.85846274,175881630.83757883,659090098.1415272,170644330.81419623,0.0,100204276.35121813
 01/31  17:00:00,192850501.28643054,385241.54608408513,370767250.1334435,385241.54608408513,27696983.82056216,119681119.93242279,192850501.28643054,670994557.2813863,189010742.6766017,0.0,97285613.53997064
 01/31  18:00:00,232762725.13793266,387787.93066669436,238887618.53329143,387787.93066669436,18742577.5468947,116928444.77795434,232762725.13793266,633343374.0342889,231891166.78217897,0.0,95015060.43327327
 01/31  19:00:00,237947140.69450134,393594.3817380988,175688478.28114855,393594.3817380988,16019334.05713581,103134274.12618124,237947140.69450134,619220869.8654311,237370898.34560555,0.0,81734241.18253118
 01/31  20:00:00,37383670.75774945,413099.26901043695,213148.70838001533,413099.26901043695,76015.96115106903,21615124.01199377,37383670.75774945,389236901.87980235,39316659.038485795,0.0,1619931.4075809517
 01/31  21:00:00,93486847.11159067,484239.06665036676,170905.87157133507,484239.06665036676,74464.75633874125,21642101.460557055,93486847.11159067,69674339.06803456,88229612.01247594,0.0,1595113.0275439387
 01/31  22:00:00,102928021.90922338,556529.6506063757,124681.36643565077,556529.6506063757,70705.3249178435,21614975.88912435,102928021.90922338,51238706.958621904,98746902.03403245,0.0,1558456.798975144
 01/31  23:00:00,109155411.22537804,628379.3054512654,93183.39791441176,628379.3054512654,71891.67463501454,21604016.86293724,109155411.22537804,48834024.30947776,106503025.55553088,0.0,1540607.5299372114
 01/31  24:00:00,114030043.10357413,695442.4046052564,62594.39539423067,695442.4046052564,71807.10039738323,21591086.935497805,114030043.10357413,44031189.86245232,112447848.27981059,0.0,1522318.0282820633
 02/01  01:00:00,117859914.41077448,760086.2923596759,30100.90341976929,760086.2923596759,69327.4425953176,21572412.160348997,117859914.41077448,41615125.45682724,117087300.66256408,0.0,1499348.024497005
 02/01  02:00:00,119411011.46643354,824475.1666325415,6556.498293920738,824475.1666325415,68102.51857828208,14406785.674782146,119411011.46643354,34448274.04724336,119677539.66329855,0.0,982027.7655607383
 02/01  03:00:00,118245200.77882698,893499.8509101444,0.0,893499.8509101444,72829.0549806999,123561.28020191111,118245200.77882698,20169776.18906554,119770440.55082181,0.0,0.0
 02/01  04:00:00,113290729.56048307,956569.020823916,0.0,956569.020823916,78319.34853664634,120184.10418460617,113290729.56048307,20171889.306604184,115791494.31797652,0.0,0.0
 02/01  05:00:00,109666978.95623082,1015374.7669760674,0.0,1015374.7669760674,82806.16498422962,117822.26598263383,109666978.95623082,20174014.284849793,112564089.36743212,0.0,0.0
 02/01  06:00:00,110230508.9430143,1077280.4970038945,0.0,1077280.4970038945,87017.22127072598,119221.02487079008,110230508.9430143,20179624.100024447,112936616.28600538,0.0,0.0
 02/01  07:00:00,113727044.1568056,1146336.9722973548,0.0,1146336.9722973548,91315.8997343923,123310.33890350416,113727044.1568056,40987669.171754114,115972863.18440676,0.0,0.0
 02/01  08:00:00,112604716.40723085,1174535.7994336057,0.0,1174535.7994336057,92998.02818919245,122652.32930468577,112604716.40723085,497888002.06693393,114632766.2722295,0.0,0.0
 02/01  09:00:00,316187367.8578956,22077549.12104994,34700191.52927461,22077549.12104994,8206344.69039245,38433082.96183949,316187367.8578956,546706689.334346,472380092.1048556,0.0,17430462.365474597
 02/01  10:00:00,206997973.75491813,3433253.2065002904,150274901.2475252,3433253.2065002904,14382321.618086165,89812071.67375584,206997973.75491813,616590829.6317066,161936265.9364762,0.0,68757056.21090524
 02/01  11:00:00,181339754.0385474,747446.0310686992,234941385.97674793,747446.0310686992,19627504.24315836,116323141.63430665,181339754.0385474,650788245.8160856,141262092.77929345,0.0,94485839.73075797
 02/01  12:00:00,146197903.1477457,559349.6355574726,320861745.26501274,559349.6355574726,24768236.18218247,117601718.44889006,146197903.1477457,675612301.6762522,127118143.77523991,0.0,95223453.86870933
 02/01  13:00:00,136064598.45566997,404759.9026615607,334333114.9944698,404759.9026615607,25835562.08614141,117471504.4934591,136064598.45566997,676549413.62478,123584805.32543623,0.0,95015060.43327327
 02/01  14:00:00,140229919.18627554,319044.4011492671,342969808.0313302,319044.4011492671,26943580.130967923,117607372.62956631,140229919.18627554,677793299.8057138,130876877.11029026,0.0,95195995.13847743
 02/01  15:00:00,142043200.056881,274328.76370267454,406229409.58946353,274328.76370267454,31482428.66185362,123144172.40516543,142043200.056881,685474038.1395246,135366668.82442367,0.0,100235864.11902003
 02/01  16:00:00,155305978.96232027,245883.814217187,422541096.98265564,245883.814217187,32679155.546514247,124727414.75017418,155305978.96232027,662618276.7185307,150028779.1404959,0.0,101763891.17485632
 02/01  17:00:00,175294404.44651455,238102.7058939672,398967535.570139,238102.7058939672,30522248.78829678,122490729.92707074,175294404.44651455,676629432.2437687,171431985.00299227,0.0,99724929.62513006
 02/01  18:00:00,207995216.23204452,236068.3149394498,289922475.33352715,236068.3149394498,21784438.680495486,117434192.18809739,207995216.23204452,636890982.5780329,205956938.85092124,0.0,95015060.43327327
 02/01  19:00:00,205489337.02532372,224693.10640960297,220066103.65386453,224693.10640960297,18671093.272885945,117162479.67387724,205489337.02532372,635900834.6288773,203764500.2245744,0.0,95015060.43327327
 02/01  20:00:00,14750856.521947961,237131.7359247483,506571.712475376,237131.7359247483,95247.15025836525,21752909.545529906,14750856.521947961,389393918.6024458,18235061.83779078,0.0,1776590.6931542307
 02/01  21:00:00,69280387.24839252,298653.80433475436,449436.50264648336,298653.80433475436,94250.6253656481,21764699.42967909,69280387.24839252,69816722.90618351,66032709.126551785,0.0,1742136.8418095456
 02/01  22:00:00,79187110.16713691,363037.450750572,397701.56307333993,363037.450750572,93405.65877672986,21741623.12074384,79187110.16713691,51388054.524100274,76243015.96655203,0.0,1709111.7667810668
 02/01  23:00:00,80513242.8339339,412942.9501382018,349395.06686447724,412942.9501382018,91483.4571365985,21717661.393961117,80513242.8339339,48967260.62300323,78663209.77389178,0.0,1683272.6408665588
 02/01  24:00:00,77652319.82602896,453225.11155251384,301525.0663545912,453225.11155251384,88636.57614075212,21687038.250410765,77652319.82602896,44143970.65310865,76982672.5802879,0.0,1654743.1370832832
 02/02  01:00:00,76002587.7096521,489031.63715428195,257076.78075298006,489031.63715428195,85538.9623056724,21654532.491662078,76002587.7096521,41713457.30785069,76016276.90533085,0.0,1623316.8916255725
 02/02  02:00:00,77213596.93022424,530211.1149352115,214563.5329623444,530211.1149352115,82507.4698612892,21633965.925568685,77213596.93022424,41689859.249312915,77520999.2872978,0.0,1601194.8230348532
 02/02  03:00:00,77422575.61372466,566965.2920908415,171535.49346084928,566965.2920908415,78522.71296063204,21618548.576035805,77422575.61372466,41670457.14287937,77998060.68166845,0.0,1585194.9742256047
 02/02  04:00:00,76461834.8967356,604964.748149877,129169.84368521316,604964.748149877,73242.64877455248,21580285.004638903,76461834.8967356,41626913.50729638,77571582.66689548,0.0,1547227.1976069978
 02/02  05:00:00,75772911.19476128,648490.4734437187,100843.8787470239,648490.4734437187,73709.27628675725,21570206.500999726,75772911.19476128,41617301.63116942,77477000.84489012,0.0,1536895.3759951899
 02/02  06:00:00,77360139.19827692,691696.9619125556,72717.2366020956,691696.9619125556,72819.63015758322,21554336.596129585,77360139.19827692,41600542.0801701,79086188.17233524,0.0,1518924.1451777539
 02/02  07:00:00,77687163.75053906,732722.7128057142,43699.24004063266,732722.7128057142,70490.26089488594,21544000.00455237,77687163.75053906,62387533.19856347,79510950.75895211,0.0,1507724.60037584
 02/02  08:00:00,67950470.18035483,735532.9255237387,29338.539144405113,735532.9255237387,67153.80385360034,21520608.298900947,67950470.18035483,519260113.8121945,70712601.7158949,0.0,1493094.407832633
 02/02  09:00:00,262087143.4563783,12577364.048178343,61100648.209133804,12577364.048178343,9280950.235446012,49744863.23936497,262087143.4563783,559093075.1569251,413927037.58898175,0.0,28864120.378082827
 02/02  10:00:00,156146626.0587705,3538429.761974744,185235083.10798964,3538429.761974744,16350619.498442374,104808105.59038202,156146626.0587705,633555161.4286889,132448571.94644672,0.0,82714810.68793556
 02/02  11:00:00,142397939.13178805,596331.9501276596,277545227.56711346,596331.9501276596,21531783.886300404,117676036.0611412,142397939.13178805,654045419.8860623,100754793.5997304,0.0,95015060.43327327
 02/02  12:00:00,131922983.7893499,324425.78173168394,344999013.74060804,324425.78173168394,25214561.97931391,118626011.51369655,131922983.7893499,677082920.53819,104180188.66065067,0.0,95641853.56554887
 02/02  13:00:00,127591541.27857417,251616.38051267414,327923992.96735805,251616.38051267414,24242987.55629032,118029154.04272528,127591541.27857417,675514488.6441951,109473149.89230287,0.0,95015060.43327327
 02/02  14:00:00,127832373.48987195,195944.3903166377,336044471.46188,195944.3903166377,24935449.828270227,118136872.80841544,127832373.48987195,676314669.6818653,114996325.95109615,0.0,95015060.43327327
 02/02  15:00:00,127577624.07485509,160708.79391630593,401142975.1238765,160708.79391630593,29818615.066219915,123341039.2699915,127577624.07485509,684007091.4087169,118124937.76357904,0.0,99769301.62769733
 02/02  16:00:00,130606056.47986996,147634.3853029406,411435781.81287926,147634.3853029406,30496498.96187087,124313584.60087205,130606056.47986996,660021789.9845852,123822157.05939195,0.0,100756055.92738584
 02/02  17:00:00,134769840.98005816,138717.46550081705,419372760.2754271,138717.46550081705,31158780.181331553,125044117.89173734,134769840.98005816,679819351.6014701,129850472.8344238,0.0,101481959.41481599
 02/02  18:00:00,168630935.07680267,132326.92598045967,311708628.0802331,132326.92598045967,23127806.77401393,117930230.49978751,168630935.07680267,638730388.9832413,164533747.669682,0.0,95015060.43327327
 02/02  19:00:00,173774965.8919216,292915.81511855044,234013377.37358212,292915.81511855044,19459067.78351625,117557265.5740605,173774965.8919216,637083595.0396907,176982765.0533752,0.0,95015060.43327327
 02/02  20:00:00,0.0,125009.79180632936,686425.1717204993,125009.79180632936,106657.92284099873,21859466.59520593,0.0,389511886.42470443,3141380.5290271696,0.0,1896104.8300619575
 02/02  21:00:00,27452337.338429146,153979.7245622237,586494.0595917949,153979.7245622237,95628.12943537539,21792047.772064954,27452337.338429146,69845448.75263909,27188755.30291628,0.0,1810245.3627107095
 02/02  22:00:00,42317461.507082164,201715.54334470036,528283.754884503,201715.54334470036,94991.24300178744,21770563.183008384,42317461.507082164,51418580.17058989,41120651.661852226,0.0,1774014.72596655
 02/02  23:00:00,43906537.61307283,243836.22521243847,476210.5862012552,243836.22521243847,93445.65667301326,21743331.471318513,43906537.61307283,48994892.89989704,43352604.446099274,0.0,1744560.3758791108
 02/02  24:00:00,42836161.532948196,280353.9119632405,427994.76603718085,280353.9119632405,91348.89202283186,21709446.339560017,42836161.532948196,44169091.05813998,43036848.637247875,0.0,1711050.6803615794
 02/03  01:00:00,50777914.356585965,321690.2846547345,383855.9138011996,321690.2846547345,89603.63013390423,21691779.814774033,50777914.356585965,41754769.298790865,50392412.7683845,0.0,1685569.8144658143
 02/03  02:00:00,71992548.39462268,381493.06697759306,339233.9508056064,381493.06697759306,88588.89683224884,21693909.06511269,71992548.39462268,41755883.81582788,69590182.41199088,0.0,1667641.71447046
 02/03  03:00:00,91954820.53760774,451325.82537692937,289399.73810710304,451325.82537692937,87165.52231876602,21690625.4478856,91954820.53760774,41751176.82408729,88452890.97079934,0.0,1645372.3005172787
 02/03  04:00:00,102430524.465113,518852.09640153544,233470.58486295634,518852.09640153544,84348.17549566708,21672445.644045174,102430524.465113,41730179.673423775,99383214.89318213,0.0,1616898.6929551198
 02/03  05:00:00,108790828.46255103,585645.2144749411,175730.1638539243,585645.2144749411,80364.15738679827,21647287.33828728,108790828.46255103,41701037.34955701,106595251.37223916,0.0,1585227.9850459518
 02/03  06:00:00,113540798.81713906,652448.2157340295,122162.82369890317,652448.2157340295,75528.81911177842,21612881.22433167,113540798.81713906,41661795.89732638,112372965.47866462,0.0,1545562.628801341
 02/03  07:00:00,117281016.67903951,727021.6493830245,83924.16717492657,727021.6493830245,75736.74384388492,21598376.35296908,117281016.67903951,62447156.02992918,117140179.89552282,0.0,1526443.7869375013
 02/03  08:00:00,112406632.95016748,767016.2624981266,58907.1063249693,767016.2624981266,74682.77412339706,21585184.4833025,112406632.95016748,519332218.9668659,113225443.47282925,0.0,1517115.5866437163
 02/03  09:00:00,312121736.63922185,35118292.75179223,41268583.161997244,35118292.75179223,9222514.971540483,41305668.468986854,312121736.63922185,550595445.1226413,517781060.3296001,0.0,20176951.23031202
 02/03  10:00:00,196654493.6737163,14079861.737624852,130582801.38986917,14079861.737624852,14137222.305134706,80791391.54831031,196654493.6737163,607325050.1933097,202590623.08132797,0.0,59758537.376908764
 02/03  11:00:00,177683833.9088934,7285484.733311087,214556758.256963,7285484.733311087,18067840.126289513,114738484.81565762,177683833.9088934,647643924.8805678,166811242.90306813,0.0,92633274.30396092
 02/03  12:00:00,164074085.8351204,2038383.38821974,277915987.2770269,2038383.38821974,20719415.61679335,117459175.37197532,164074085.8351204,671420938.0339482,124781049.60530293,0.0,95015060.43327327
 02/03  13:00:00,154709862.3274881,905048.985587042,271261945.11089826,905048.985587042,20466959.65731068,117519867.79739232,154709862.3274881,671229174.4998826,123232129.00201732,0.0,95015060.43327327
 02/03  14:00:00,141809711.47440293,580178.0372935574,308370607.5419303,580178.0372935574,23205855.377571423,117880606.18504432,141809711.47440293,674328808.6077952,122608382.59260428,0.0,95015060.43327327
 02/03  15:00:00,128288132.82025842,482280.77696107083,390330550.6755624,482280.77696107083,29323587.808477238,122286458.18062882,128288132.82025842,682457483.0616115,117458178.99380937,0.0,98793479.18044007
 02/03  16:00:00,127885519.5147821,545780.9909024583,405043577.32760954,545780.9909024583,30198038.126620345,123831371.19265205,127885519.5147821,659241115.7411145,122105019.37211296,0.0,100185526.90194169
 02/03  17:00:00,136345003.68477777,689463.2948141552,408563785.17416537,689463.2948141552,30309774.986124787,124060882.6030462,136345003.68477777,677987111.1175723,134397245.59069538,0.0,100515014.77681337
 02/03  18:00:00,177182055.18499213,1351573.4174649834,286025969.84141207,1351573.4174649834,21632210.08235003,117742764.63701029,177182055.18499213,637047326.4288001,184505770.11277142,0.0,95015060.43327327
 02/03  19:00:00,196087673.07379657,2612016.2645754144,209166591.7195411,2612016.2645754144,18040805.96213805,116441701.14348373,196087673.07379657,634549768.7877359,224041453.4303701,0.0,94166221.4318192
 02/03  20:00:00,13414134.599300135,177227.86446072542,588190.5734948813,177227.86446072542,97856.49020763446,21794495.066624545,13414134.599300135,389438113.46348965,12555368.41040326,0.0,1820308.3641976183
 02/03  21:00:00,70376181.30267589,246445.87788902177,515893.4584133363,246445.87788902177,97300.99577258763,21798604.485222906,70376181.30267589,69853678.33213426,53977155.3885439,0.0,1775585.3349392419
 02/03  22:00:00,81164261.11384492,314535.57914002414,449638.4514521407,314535.57914002414,95682.024428142,21771290.81688668,81164261.11384492,51419998.585894525,66377625.28903248,0.0,1737443.9118564585
 02/03  23:00:00,89418836.71646447,385234.526311972,388309.1284825909,385234.526311972,93929.12583573695,21742646.558117464,89418836.71646447,48994691.45585871,77158976.49308005,0.0,1700373.776343716
 02/03  24:00:00,96369928.12188853,452162.4016900378,329470.1367449124,452162.4016900378,91601.38380017165,21719748.933115877,96369928.12188853,44179646.14347318,86680108.37662539,0.0,1670365.4112805207
 02/04  01:00:00,98926347.163526,508117.42143938085,273542.61903033487,508117.42143938085,88501.47838901449,21690330.848251283,98926347.163526,41752218.18052323,91976433.57215382,0.0,1638003.781011105
 02/04  02:00:00,100617034.6434696,556366.3581924512,219463.9634059337,556366.3581924512,84674.95490539997,21671457.8896442,100617034.6434696,41729518.69843253,95782697.57329513,0.0,1617080.1984388942
 02/04  03:00:00,103140870.85348615,602260.7390902863,167805.28580765967,602260.7390902863,80227.3842848011,21645236.91730544,103140870.85348615,41698850.15547317,99779039.20499964,0.0,1588090.0352651426
 02/04  04:00:00,105476380.91113453,650067.8715359443,118789.00078414298,650067.8715359443,74689.84703990567,21610936.8337231,105476380.91113453,41659012.534645945,103415393.2474055,0.0,1551008.6613778656
 02/04  05:00:00,107624080.47044176,708085.488952087,84673.89019507718,708085.488952087,74727.91320386247,21598120.075768195,107624080.47044176,41646233.842854984,106828328.17533778,0.0,1535189.7877293527
 02/04  06:00:00,107852939.247922,766218.8861640748,48640.93782317986,766218.8861640748,72631.71981063142,21575969.56419857,107852939.247922,41621987.13789213,107997611.37361006,0.0,1512001.7908457508
 02/04  07:00:00,109269692.8745704,969954.3333211825,20297.353814520076,969954.3333211825,103201.4411199892,21563661.46408758,109269692.8745704,41640248.7590905,117024088.83141921,0.0,1489293.3838914605
 02/04  08:00:00,114359976.76798503,1515594.4379343,2687.1685643781284,1515594.4379343,172618.128709269,7289281.659836854,114359976.76798503,27435285.642429054,132892942.85930906,0.0,493263.17465660966
 02/04  09:00:00,114116451.25426176,1785585.4492057168,0.0,1785585.4492057168,196449.29075484257,151065.11399912182,114116451.25426176,20320900.25863689,129874247.10261345,0.0,0.0
 02/04  10:00:00,101859780.94668563,1283743.4858089392,0.0,1283743.4858089392,128876.51163547505,122534.98206891112,101859780.94668563,20224797.347587317,102406027.51210323,0.0,0.0
 02/04  11:00:00,87948253.37489639,1127575.4210718793,0.0,1127575.4210718793,89976.0080949757,99782.32561181931,87948253.37489639,20163144.187589727,84473860.77931267,0.0,0.0
